,movie_title,imdb_id,item_id,year
10744,"When You Comin' Back, Red Ryder?",0080129,42491,(1979)
10745,Christmas in Connecticut,0037595,42518,(1945)
10746,She,0026983,42543,(1935)
10747,Passport to Pimlico,0041737,42546,(1949)
10748,Whisky Galore,0042040,42548,(1949)
10749,A Run for Your Money,0041831,42550,(1949)
10750,"Master of Ballantrae, The",0046054,42553,(1953)
10751,7 Faces of Dr. Lao,0057812,42556,(1964)
10752,Samurai Assassin (Samurai),0059673,42559,(1965)
10753,Lies My Father Told Me,0073293,42562,(1975)
10754,We All Loved Each Other So Much (C'eravamo tanto amati),0075793,42584,(1974)
10755,A.K.,0088658,42591,(1985)
10756,"Boys of Baraka, The",0444608,42602,(2005)
10757,Tartuffe (Herr Tartüff),0017448,42629,(1925)
10758,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi),0451094,42632,(2005)
10759,Boys Don't Cry (Chlopaki nie placza),0238119,42634,(2000)
10760,Superproduction (Superprodukcja),0354068,42636,(2003)
10761,Grand Theft Parsons,0338075,42638,(2003)
10762,Devil's Pond,0329162,42659,(2003)
10763,"Cross of Lorraine, The",0035769,42661,(1943)
10764,"Cutting Edge: The Magic of Movie Editing, The",0428441,42677,(2004)
10765,"Quiller Memorandum, The",0060880,42679,(1966)
10766,49th Parallel,0033627,42681,(1941)
10767,Yesterday,0419279,42698,(2004)
10768,Penelope,0060818,42705,(1966)
10769,Ted Bundy,0284929,42710,(2002)
10770,District 13 (Banlieue 13),0414852,42718,(2004)
10771,BloodRayne,0383222,42721,(2005)
10772,Hostel,0450278,42723,(2005)
10773,Grandma's Boy,0456554,42725,(2006)
10774,Tristan & Isolde,0375154,42728,(2006)
10775,Glory Road,0385726,42730,(2006)
10776,Last Holiday,0408985,42732,(2006)
10777,Hoodwinked!,0443536,42734,(2005)
10778,April's Shower,0325007,42736,(2003)
10779,Underworld: Evolution,0401855,42738,(2006)
10780,Looking for Comedy in the Muslim World,0433116,42740,(2005)
10781,Casper Meets Wendy,0140883,42761,(1998)
10782,Hell Drivers,0051713,42763,(1957)
10783,Shadows of Our Forgotten Ancestors (Tini zabutykh predkiv),0058642,42783,(1964)
10784,Buried Alive,0099188,42794,(1990)
10785,Seance (Kôrei),0259388,42856,(2000)
10786,Hallelujah!,0019959,42886,(1929)
10787,Cul-de-sac,0060268,42900,(1966)
10788,Riding Alone for Thousands of Miles (Qian li zou dan qi),0437447,42935,(2005)
10789,Confidentially Yours (Vivement dimanche!),0086551,42938,(1983)
10790,Revolution,0089913,42943,(1985)
10791,Project A ('A' gai waak),0085127,42946,(1983)
10792,"Woman's Face, A",0034399,42952,(1941)
10793,Sword of Gideon,0092038,42956,(1986)
10794,Little Manhattan,0412922,42958,(2005)
10795,Crocodile (Ag-o),0296492,42973,(1996)
10796,"Lower Depths, The (Les bas-fonds)",0027336,42984,(1936)
10797,Fingersmith,0423651,42987,(2005)
10798,Vinci,0425622,43007,(2004)
10799,"Ordeal, The (Calvaire)",0407621,43009,(2004)
10800,"Dunwich Horror, The",0065669,43011,(1970)
10801,"Quatermass Xperiment, The",0049646,43014,(1955)
10802,Hellraiser: Hellseeker,0274546,43022,(2002)
10803,Inside Daisy Clover,0059314,43039,(1965)
10804,Gamera vs. Gyaos (Daikaijû kûchûsen: Gamera tai Gyaosu),0061695,43081,(1967)
10805,Over the Edge,0079688,43177,(1979)
10806,Roads to Koktebel (Koktebel),0372366,43244,(2003)
10807,Swamp Women,0048682,43248,(1956)
10808,Brotherhood of Murder,0214552,43257,(1999)
10809,8MM 2,0448172,43260,(2005)
10810,On Probation (Tiempo de Valientes),0462570,43267,(2005)
10811,Bombón: El Perro (El perro),0420548,43269,(2004)
10812,"Bird People in China, The (Chûgoku no chôjin)",0142181,43289,(1998)
10813,Thoughtcrimes,0339785,43292,(2003)
10814,Water,0240200,43333,(2005)
10815,"Temptations, The",0164292,43351,(1998)
10816,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage),0426578,43376,(2005)
10817,"Big House, The",0020686,43383,(1930)
10818,Numbskull Emptybrook in the Army (Uuno Turhapuro armeijan leivissä),0088336,43389,(1984)
10819,Matti: Hell Is for Heroes (Matti),0390245,43391,(2006)
10820,"World's Fastest Indian, The",0412080,43396,(2005)
10821,As Tears Go By (Wong gok ka moon),0096461,43415,(1988)
10822,Bandidas,0416496,43419,(2006)
10823,Made in Britain,0084287,43444,(1982)
10824,Tristram Shandy: A Cock and Bull Story,0423409,43460,(2005)
10825,"Bitter Tea of General Yen, The",0023814,43482,(1933)
10826,Love in the Afternoon (Chloe in the Afternoon)  (L'amour l'après-midi),0068205,43497,(1972)
10827,Charlie: The Life and Art of Charles Chaplin,0379730,43518,(2003)
10828,Wilby Wonderful,0383717,43528,(2004)
10829,Rampo (a.k.a. The Mystery of Rampo),0110943,43538,(1994)
10830,Helter Skelter,0383393,43549,(2004)
10831,French Fried Vacation (Les Bronzés),0077276,43552,(1978)
10832,Annapolis,0417433,43556,(2006)
10833,Big Momma's House 2,0421729,43558,(2006)
10834,Nanny McPhee,0396752,43560,(2005)
10835,Sweet November,0063661,43567,(1968)
10836,Double Dare,0365135,43571,(2004)
10837,"Dark, The",0411267,43589,(2005)
10838,Panic in Year Zero!,0056331,43608,(1962)
10839,Here Comes the Groom,0043633,43624,(1951)
10840,Julie,0049388,43626,(1956)
10841,Tea For Two,0043030,43628,(1950)
10842,Green Dolphin Street,0039437,43631,(1947)
10843,"Lt. Robin Crusoe, U.S.N.",0060640,43633,(1966)
10844,Bye Bye Birdie,0056891,43635,(1963)
10845,"Comedians of Comedy, The",0451021,43652,(2005)
10846,"Honey Pot, The",0061780,43675,(1967)
10847,"Tuskegee Airmen, The",0114745,43677,(1995)
10848,Final Destination 3,0414982,43679,(2006)
10849,I Could Go on Singing,0057168,43682,(1963)
10850,Something New,0437777,43684,(2006)
10851,Free Money,0120678,43692,(1998)
10852,"Wind, The",0019585,43699,(1928)
10853,Block Party (a.k.a. Dave Chappelle's Block Party),0425598,43708,(2005)
10854,Madame Curie,0036126,43710,(1943)
10855,Orfeu,0183613,43727,(1999)
10856,Sex of the Stars (Le sexe des étoiles),0108094,43732,(1993)
10857,Imagine Me & You,0421994,43744,(2005)
10858,"Mississippi Mermaid (Sirène du Mississipi, La)",0064990,43762,(1969)
10859,Good Old Daze (Le péril jeune),0110922,43801,(1994)
10860,Place Vendôme,0119901,43803,(1998)
10861,Broken Lance,0046808,43813,(1954)
10862,"Four Horsemen of the Apocalypse, The",0012190,43822,(1921)
10863,Sabah,0325191,43828,(2005)
10864,"Call of Cthulhu, The",0478988,43832,(2005)
10865,"Pink Panther, The",0383216,43836,(2006)
10866,Troll,0092115,43838,(1986)
10867,"Business, The",0429715,43853,(2005)
10868,Curious George,0381971,43869,(2006)
10869,Firewall,0408345,43871,(2006)
10870,"Great McGinty, The",0032554,43883,(1940)
10871,Le créateur ,0203427,43892,1999) 
10872,"White Diamond, The",0435776,43897,(2004)
10873,Tony Takitani,0420260,43899,(2004)
10874,When a Stranger Calls,0455857,43904,(2006)
10875,Tamara,0401815,43906,(2005)
10876,London,0449061,43908,(2005)
10877,Neil Young: Heart of Gold,0473692,43910,(2006)
10878,Freedomland,0349467,43912,(2006)
10879,Winter Passing,0380817,43914,(2005)
10880,Eight Below,0397313,43917,(2006)
10881,Date Movie,0466342,43919,(2006)
10882,Running Scared,0404390,43921,(2006)
10883,Tyler Perry's Madea's Family Reunion,0455612,43923,(2006)
10884,Doogal,0763304,43926,(2006)
10885,Ultraviolet,0370032,43928,(2006)
10886,Just My Luck,0397078,43930,(2006)
10887,Pulse,0454919,43932,(2006)
10888,Deep Sea 3D,0424942,43934,(2006)
10889,16 Blocks,0450232,43936,(2006)
10890,Agata and the Storm (Agata e la tempesta),0402755,43953,(2004)
10891,Bongwater,0125678,43967,(1997)
10892,Trauma,0104053,43971,(1993)
10893,Election (Hak se wui),0434008,43983,(2005)
10894,Half Light,0412798,43987,(2006)
10895,Twist of Faith,0436857,43997,(2004)
10896,Failure to Launch,0427229,44004,(2006)
10897,Ultimate Avengers,0491703,44020,(2006)
10898,Ice Age 2: The Meltdown,0438097,44022,(2006)
10899,All Quiet on the Western Front,0078753,44041,(1979)
10900,"Big White, The",0402850,44058,(2005)
10901,Stromboli,0041931,44073,(1950)
10902,Cyrano de Bergerac,0042367,44100,(1950)
10903,Shinobi: Heart Under Blade,0475723,44115,(2005)
10904,Every Man for Himself (Slow Motion) (Sauve qui peut (la vie)),0079854,44124,(1980)
10905,Chronos,0088919,44153,(1985)
10906,Five Children and It,0366450,44155,(2004)
10907,Free Zone,0441761,44161,(2005)
10908,"Naked Spur, The",0044953,44168,(1953)
10909,"Prince & Me II: The Royal Wedding, The",0477072,44187,(2006)
10910,Ask the Dust,0384814,44189,(2006)
10911,V for Vendetta,0434409,44191,(2006)
10912,She's the Man,0454945,44193,(2006)
10913,Thank You for Smoking,0427944,44195,(2006)
10914,Find Me Guilty,0419749,44197,(2006)
10915,Inside Man,0454848,44199,(2006)
10916,Tsotsi,0468565,44204,(2005)
10917,Aquamarine,0429591,44225,(2006)
10918,"Illustrated Man, The",0064473,44234,(1969)
10919,Leprechaun 2,0110329,44238,(1994)
10920,Leprechaun 3,0113636,44241,(1995)
10921,Leprechaun 4: In Space,0116861,44243,(1997)
10922,Leprechaun in the Hood,0209095,44245,(2000)
10923,"Dark at the Top of the Stairs, The",0053750,44253,(1960)
10924,Story of a Love Affair (Cronaca di un amore),0042355,44255,(1950)
10925,"Man Who Sued God, The",0268437,44295,(2001)
10926,Lights in the Dusk (Laitakaupungin valot),0458242,44301,(2006)
10927,Kummeli Stories,0113580,44317,(1995)
10928,Stranger on the Third Floor,0033107,44392,(1940)
10929,"Hills Have Eyes, The",0454841,44397,(2006)
10930,"Shaggy Dog, The",0393735,44399,(2006)
10931,"Personal Journey with Martin Scorsese Through American Movies, A",0112120,44421,(1995)
10932,Inspector Clouseau,0063135,44427,(1968)
10933,Son of the Pink Panther,0108187,44494,(1993)
10934,Unknown White Male,0436864,44511,(2005)
10935,"Lives of Others, The (Das leben der Anderen)",0405094,44555,(2006)
10936,"Red and the White, The (Csillagosok, katonák)",0061537,44568,(1967)
10937,Fatty Drives the Bus,0262411,44571,(1999)
10938,City on Fire (Lung fu fong wan),0093435,44582,(1987)
10939,"Goodbye, South, Goodbye",0117151,44585,(1996)
10940,Nanook of the North,0013427,44587,(1922)
10941,Don't Torture a Duckling (Non si sevizia un paperino),0069019,44590,(1972)
10942,Resurrection,0081414,44595,(1980)
10943,Youth of the Beast (Yaju no seishun),0057697,44597,(1963)
10944,Go Tell the Spartans,0077617,44601,(1978)
10945,They Call Me Mister Tibbs!,0066450,44611,(1970)
10946,Take the Lead,0446046,44613,(2006)
10947,"Lacemaker, The (Dentellière, La)",0075932,44628,(1977)
10948,"Devil and Daniel Johnston, The",0436231,44633,(2005)
10949,Money (L'argent),0085180,44653,(1983)
10950,"Trial of Joan of Arc, The (Procès de Jeanne d'Arc)",0059616,44655,(1962)
10951,Mouchette,0061996,44657,(1967)
10952,"Caiman, The (Il caimano)",0429727,44663,(2006)
10953,Lucky Number Slevin,0425210,44665,(2006)
10954,"Wild Blue Yonder, The",0443693,44671,(2005)
10955,Wheel of Time,0331080,44674,(2003)
10956,Riot On!,0427783,44685,(2004)
10957,Volver,0441909,44694,(2006)
10958,"N Word, The",0417003,44703,(2004)
10959,Akeelah and the Bee,0437800,44709,(2006)
10960,Lisbela e o Prisioneiro (Lisbela and the Prisoner),0367975,44717,(2003)
10961,Brainstorm,0263124,44719,(2001)
10962,Urban Legends: Bloody Mary,0451957,44724,(2005)
10963,Larry the Cable Guy: Health Inspector,0462395,44729,(2006)
10964,Stay Alive,0441796,44731,(2006)
10965,Annie Oakley,0026073,44752,(1935)
10966,Basic Instinct 2,0430912,44759,(2006)
10967,Brick,0393109,44761,(2005)
10968,"Brothers Lionheart, The (Bröderna Lejonhjärta)",0075790,44763,(1977)
10969,"Dead Hate the Living!, The",0225481,44773,(2000)
10970,Evil Aliens,0383353,44777,(2005)
10971,Santa's Slay,0393685,44779,(2005)
10972,"Dark Hours, The",0402249,44782,(2005)
10973,This Film Is Not Yet Rated,0493459,44788,(2006)
10974,Fragile,0422272,44800,(2005)
10975,ATL,0466856,44815,(2006)
10976,"Brotherhood of Justice, The",0090775,44825,(1986)
10977,Slither,0439815,44828,(2006)
10978,"Benchwarmers, The",0437863,44840,(2006)
10979,Phat Girlz,0490196,44844,(2006)
10980,Renaissance,0386741,44849,(2006)
10981,Go for Zucker! (Alles auf Zucker!),0416331,44851,(2004)
10982,"Curse of the Werewolf, The",0054777,44856,(1961)
10983,Dead Fish,0379240,44861,(2004)
10984,Friends with Money,0436331,44864,(2006)
10985,"King Is Dancing, The (Le roi danse)",0244173,44871,(2000)
10986,Keane,0420291,44881,(2004)
10987,Reefer Madness: The Movie Musical,0404364,44889,(2005)
10988,I Love Your Work,0322700,44892,(2003)
10989,Beauty and the Bastard (Tyttö sinä olet tähti),0471957,44900,(2005)
10990,Dementia (a.k.a. Daughter of Horror),0047976,44903,(1955)
10991,Magic,0077889,44911,(1978)
10992,Candy,0424880,44929,(2006)
10993,Secrets of a Soul (Geheimnisse einer Seele),0016914,44931,(1926)
10994,"Child, The (L'enfant)",0456396,44937,(2005)
10995,9/11,0312318,44943,(2002)
10996,Lacombe Lucien,0071733,44947,(1974)
10997,Hoot,0453494,44949,(2006)
10998,Where the Red Fern Grows,0072402,44966,(1974)
10999,Scary Movie 4,0362120,44972,(2006)
11000,Hard Candy,0424136,44974,(2005)
11001,Dead Birds,0377749,44978,(2004)
11002,"Chinoise, La",0061473,45000,(1967)
11003,Shutter,0440803,45003,(2004)
11004,"Prairie Home Companion, A",0420087,45028,(2006)
11005,Even Money,0404163,45030,(2006)
11006,"Chess Players, The (Shatranj Ke Khilari)",0076696,45036,(1977)
11007,Pinocchio and the Emperor of the Night,0093743,45038,(1987)
11008,Corvette Summer,0077372,45047,(1978)
11009,"Sentinel, The",0443632,45062,(2006)
11010,Mirage,0059448,45068,(1965)
11011,"President's Last Bang, The (Geuddae geusaramdeul)",0445396,45072,(2005)
11012,"Wild, The",0405469,45074,(2006)
11013,"My Brother's Wife (Mujer de mi hermano, La)",0463345,45079,(2005)
11014,Silent Hill,0384537,45081,(2006)
11015,Battle in Heaven (Batalla en el cielo),0387055,45100,(2005)
11016,American Dreamz,0465142,45106,(2006)
11017,Hôtel du Nord,0030252,45134,(1938)
11018,Irresistible,0448564,45137,(2006)
11019,Mata Hari,0023196,45170,(1931)
11020,23 (23 - Nichts ist so wie es scheint),0126765,45172,(1998)
11021,Kinky Boots,0434124,45175,(2005)
11022,"Glass Key, The",0034798,45179,(1942)
11023,"Protector, The (a.k.a. Warrior King) (Tom yum goong)",0427954,45183,(2005)
11024,Mission: Impossible III,0317919,45186,(2006)
11025,"Wayward Cloud, The (Tian bian yi duo yun)",0445760,45188,(2005)
11026,"Nibelungen: Siegfried, Die",0015175,45192,(1924)
11027,"Nibelungen: Kriemhild's Revenge, Die (Die Nibelungen: Kriemhilds Rache)",0015174,45194,(1924)
11028,"Coast Guard, The (Hae anseon)",0341384,45200,(2002)
11029,RV,0449089,45208,(2006)
11030,United 93,0475276,45210,(2006)
11031,Stick It,0430634,45221,(2006)
11032,Secret Beyond the Door,0040766,45224,(1948)
11033,Man Push Cart,0464105,45259,(2005)
11034,"World, The (Shijie)",0423176,45303,(2004)
11035,Soldier Blue,0066390,45329,(1970)
11036,Footlight Parade,0024028,45335,(1933)
11037,Lollilove,0316187,45346,(2004)
11038,"American Haunting, An",0429573,45361,(2005)
11039,Down in the Valley,0398027,45382,(2005)
11040,"Hidden Blade, The (Kakushi ken oni no tsume)",0442286,45412,(2004)
11041,Over the Hedge,0327084,45431,(2006)
11042,Art School Confidential,0364955,45440,(2006)
11043,Poseidon,0409182,45442,(2006)
11044,"Da Vinci Code, The",0382625,45447,(2006)
11045,X-Men: The Last Stand,0376994,45499,(2006)
11046,"Break-Up, The",0452594,45501,(2006)
11047,Peaceful Warrior,0438315,45503,(2006)
11048,Twelve and Holding,0417385,45506,(2005)
11049,Wah-Wah,0419256,45508,(2005)
11050,Keeping Up with the Steins,0415949,45512,(2006)
11051,Cars,0317219,45517,(2006)
11052,Wassup Rockers,0413466,45521,(2005)
11053,"Lost City, The",0343996,45525,(2005)
11054,Standing Still,0360016,45527,(2005)
11055,Carlito's Way: Rise to Power (Carlito's Way 2: Rise to Power),0427038,45531,(2005)
11056,Conspirators of Pleasure (Spiklenci slasti),0117715,45533,(1996)
11057,Tall in the Saddle,0037343,45537,(1944)
11058,Beyond a Reasonable Doubt,0049006,45550,(1956)
11059,Sinbad of the Seven Seas,0098333,45576,(1989)
11060,"Earth Is a Sinful Song, The (Maa on syntinen laulu)",0071786,45578,(1973)
11061,Shanghai Dreams (Qing hong),0456658,45581,(2005)
11062,Vera Cruz,0047647,45611,(1954)
11063,"Notorious Bettie Page, The",0404802,45635,(2005)
11064,"Russian Specialist, The (Mechanik, The)",0435696,45639,(2005)
11065,Parting Glances,0091725,45642,(1986)
11066,Game 6,0425055,45648,(2005)
11067,American Gun,0416471,45652,(2005)
11068,Marilyn Hotchkiss' Ballroom Dancing & Charm School,0409034,45656,(2005)
11069,On a Clear Day,0410400,45658,(2005)
11070,"Omen, The",0466909,45662,(2006)
11071,"King, The",0396688,45664,(2005)
11072,Nacho Libre,0457510,45666,(2006)
11073,"Lake House, The",0410297,45668,(2006)
11074,Click,0389860,45672,(2006)
11075,"Seventh Victim, The",0036341,45679,(1943)
11076,Bleak Moments,0066842,45689,(1972)
11077,Edvard Munch,0074462,45691,(1974)
11078,"Ace of Hearts, The",0011904,45707,(1921)
11079,"Devil Wears Prada, The",0458352,45720,(2006)
11080,Pirates of the Caribbean: Dead Man's Chest,0383574,45722,(2006)
11081,"You, Me and Dupree",0463034,45726,(2006)
11082,Clerks II,0424345,45728,(2006)
11083,Lady in the Water,0452637,45730,(2006)
11084,My Super Ex-Girlfriend,0465624,45732,(2006)
11085,Tammy and the Bachelor,0051051,45756,(1957)
11086,Lady on a Train,0037859,45758,(1945)
11087,"Nightmare Castle (Amanti d'oltretomba) (Lovers from Beyond the Tomb) (Faceless Monster, The)",0060097,45761,(1965)
11088,Let It Be,0065976,45837,(1970)
11089,"Farewell, Home Sweet Home (Adieu, plancher des vaches!)",0205725,45845,(1999)
11090,See No Evil,0437179,45852,(2006)
11091,Marie Antoinette,0422720,45880,(2006)
11092,Lady in the Lake,0039545,45891,(1947)
11093,Trial of the Road (Check-up on the Roads) (Checkpoint) (Proverka na dorogakh),0067625,45899,(1971)
11094,Who Killed the Electric Car?,0489037,45928,(2006)
11095,"Miracle of Bern, The (Wunder von Bern, Das)",0326429,45940,(2003)
11096,"Mother and the Whore, The (Maman et la putain, La)",0070359,45942,(1973)
11097,"Inconvenient Truth, An",0497116,45950,(2006)
11098,Test Pilot,0030848,45952,(1938)
11099,Career Opportunities,0101545,45969,(1991)
11100,Hollow Man II,0469916,45981,(2006)
11101,Chuck Berry Hail! Hail! Rock 'n' Roll,0092758,45987,(1987)
11102,Psych-Out,0063469,45991,(1968)
11103,National Lampoon's Cattle Call (Cattle Call),0398839,45994,(2006)
11104,Sister Kenny,0038948,46008,(1946)
11105,Mountain Patrol (Kekexili),0386651,46034,(2004)
11106,High School Musical,0475293,46062,(2006)
11107,Ice Bound,0352426,46065,(2003)
11108,Drawing Restraint 9,0446685,46083,(2005)
11109,Crossing the Bridge: The Sound of Istanbul,0459242,46098,(2005)
11110,I Am a Sex Addict,0428649,46105,(2005)
11111,Lower City (Cidade Baixa),0456899,46108,(2005)
